timestamp,id,mission_type,team_size,water_level,depth,oxygen_level,temperature,victim_status,victim_count,mission_success
1529821888.2176435,375,supply,6,14.397757564109005,7.146797449708608,16.85565970958347,31.689236761285095,unknown,1,0
1530674844.0888178,3278,supply,3,9.080672461602664,4.442877036008191,16.570004246285897,30.145677449740507,stable,9,0
1530868764.4728947,3938,rescue,3,7.691769147074019,4.057908996587373,22.063686464613994,24.113839006347472,critical,10,0
1529895049.089818,624,supply,3,13.228544814654205,6.899977276658654,21.72609272204832,27.665281129373305,stable,2,0
1530010813.6827366,1018,exploration,3,13.238391552150384,6.406122622935778,18.061264283849983,28.99988485987824,critical,3,0
1530455655.2910583,2532,supply,3,11.130273655825471,5.738358869644843,17.994807856996147,27.42268327407352,stable,7,1
1529772232.8465693,206,exploration,8,15.289316056521152,7.798771785852552,25.924731763589172,29.45200578939066,stable,1,0
1530669849.169834,3261,medical,4,,,,26.196043206450625,critical,9,1
1529753134.6269255,141,exploration,2,15.466796105352158,,19.76971073801939,,unknown,1,0
1531035359.7119424,4505,rescue,5,5.5531380498700464,2.6931173512570292,12.448243234219966,,stable,12,0
1530874640.8481696,3958,medical,9,7.310944455859613,3.6993530426003955,17.788022997384466,27.17571968258896,critical,10,1
1531097649.2898579,4717,rescue,3,5.422825641532011,2.554021828587869,15.298544057534327,29.546548608942068,stable,13,1
1529894167.6335268,621,exploration,4,13.379210237733005,6.619735864177588,22.034415275186586,28.627706985825128,stable,2,0
1529820419.1238248,370,medical,4,13.57583396892,6.957946057495205,18.319885500859424,26.352028791559693,stable,1,0
1530109830.6061213,1355,exploration,2,,,,26.358241939976367,critical,4,0
1529891817.0834167,613,exploration,4,12.843921250718875,6.248861075948043,,,stable,2,0
1530586698.459692,2978,supply,3,9.694585400068455,4.7048881617419,23.911872648447524,28.61868537677375,stable,8,1
1530341065.9731946,2142,medical,6,10.37983460674366,4.976623514146026,,28.012931766281497,stable,6,0
1530417458.8517704,2402,supply,7,10.520791993318525,5.152274416757861,22.23572122538289,24.207420578528605,stable,7,0
1529735799.319864,82,exploration,4,15.196218715204079,8.022281218246789,13.135944617446231,27.322439048209382,stable,1,0
1531173748.34967,4976,supply,9,7.02801681809314,3.568779795441456,23.031762773495622,27.159563995163776,critical,13,1
1531069148.8697739,4620,medical,5,6.268156037825376,3.302562988598022,24.458602252299148,23.025083544109254,critical,12,1
1529886528.345669,595,exploration,7,13.515168220173436,,20.29036274902207,29.756520776405306,critical,2,0
1530401886.4572914,2349,medical,3,10.835986516810621,5.408156142706333,25.017045195733086,,stable,6,0
1530357813.6427286,2199,medical,9,10.364457910550547,5.1158130087696385,19.338426144029647,,stable,6,0
1529787217.6035206,257,exploration,6,14.516162925939565,7.614366321428661,17.619879838877832,,unknown,1,0
1530490325.905181,2650,medical,7,10.457158711006619,5.134348324713843,14.945189039022145,25.495576584753785,stable,7,0
1530720385.9971995,3433,medical,6,8.3429016436018,3.9384547821299276,24.025781556898245,28.747346065436542,critical,9,1
1530902847.4494898,4054,medical,3,6.947252641633283,3.609670162481167,12.045127963791943,29.53772468888011,critical,10,1
1530427742.5085018,2437,rescue,10,11.054180651977335,5.264023433491873,20.681489371843725,29.85807995575397,stable,7,0
1530316091.3782756,2057,medical,2,11.526357590159982,5.853050378178171,7.676001906047096,30.104439517157793,stable,5,0
1530837913.5027006,3833,rescue,5,7.583960564390216,,22.820615266791812,25.69661557885992,stable,10,1
1530102191.3182638,1329,exploration,4,12.673888776462936,6.2083277382183,23.917103513249963,25.834921967554262,critical,4,0
1529904745.109022,657,exploration,7,13.54942867696253,6.490749613228097,17.99375415629575,26.733758249294546,critical,2,1
1530912837.2874575,4088,medical,4,7.961075407591861,4.212703119728203,16.81082897580699,25.96682867945739,critical,10,1
1530074572.354471,1235,exploration,8,13.45638270968131,6.331178374250785,7.388660039599674,29.636623892509775,stable,4,1
1529747258.2516503,121,exploration,5,,,,26.82750168048231,stable,1,0
1530205615.5231047,1681,exploration,6,11.872309311976792,,20.91473592710685,29.097263596886208,stable,4,1
1530820872.0144029,3775,rescue,2,8.265433188488604,3.9446301571969564,15.483850668521837,27.62394300002183,critical,10,1
1529995828.925785,967,supply,8,14.181852199829297,7.016339485805173,,27.412983875675064,critical,3,1
1529813367.4734948,346,exploration,8,13.91683283296734,,19.11714996390425,26.83162876908153,stable,1,1
1530813526.545309,3750,rescue,6,7.764513209805374,4.023754228727842,23.021246418695494,28.9200091583702,stable,10,0
1531030952.4304862,4490,rescue,10,5.98884709119909,,22.20654169927374,,critical,12,1
1531027426.6053212,4478,rescue,7,5.7928528555389445,2.7574574072950213,16.74002195661262,,critical,12,1
1530540862.7325466,2822,supply,10,9.920276329115387,5.09802110891289,21.115905366595506,25.451727380540312,stable,7,1
1529837166.7933586,427,exploration,5,14.570820663910563,7.104306392999546,15.869457565381225,28.15039848590869,stable,1,1
1531029483.3366673,4485,medical,9,6.747136632941639,,19.02482885564446,26.869828631533196,stable,12,0
1530870527.385477,3944,rescue,6,7.404750955435936,3.721074203751263,15.410629691913204,25.230781271894855,critical,10,1
1530435381.7963593,2463,medical,3,9.566605980086283,5.226418986127705,17.369812439965763,28.463972104055365,stable,7,0
1530142444.4888978,1466,exploration,6,12.330295007523123,6.082759492436968,22.178827453028276,29.367225333304553,critical,4,0
1530229708.6617324,1763,exploration,9,12.05497413863837,5.981299941884555,29.87585486151815,28.409626584770436,stable,4,1
1530409231.9263852,2374,supply,10,10.092119892402549,5.452549470719043,30.069470513078407,30.179452318359957,unknown,7,1
1530629889.8179636,3125,supply,5,9.326675700060857,5.063766831396434,26.961679223220877,26.201433329464447,stable,8,1
1530993637.4474895,4363,rescue,6,6.239524250323965,3.052679226502676,17.15712095546892,29.925267215341645,critical,11,1
1530937224.244849,4171,rescue,3,7.337715689657637,,27.968403283216155,26.870798541715168,critical,11,1
1529909446.2092419,673,exploration,3,14.477748140599324,6.903746592528875,29.758393872536644,25.751266326289493,critical,2,0
1530207672.2544508,1688,supply,3,,,,28.862551077165097,critical,4,1
1530382494.4188838,2283,medical,9,11.174079117817879,5.427808444172704,10.836304757821315,32.11631055567239,stable,6,0
1530452129.4658933,2520,supply,6,10.818150920372265,5.198369852156283,20.473505059469332,,stable,7,1
1529993184.5569115,958,exploration,7,12.784476225891868,6.224486196907691,9.308745845221239,27.324245134345276,critical,3,1
1530646931.3062613,3183,supply,9,8.609595526886487,4.361580513285629,13.513420501017709,32.15957422583971,critical,8,1
1530919301.30026,4110,rescue,2,7.359779370866677,3.784603586823517,20.54392472600735,,critical,10,1
1530973070.1340268,4293,rescue,6,7.47747400410511,3.4544763819084743,27.357060606737935,26.592022664041163,critical,11,1
1530028442.8085618,1078,exploration,8,12.004746196860946,6.222086424446631,,28.307811530061283,stable,3,0
1530430974.514903,2448,medical,2,10.664523684472877,5.069558141741802,18.296919388784865,25.801082235540285,stable,7,1
1530935461.3322666,4165,rescue,9,7.272094839744555,3.847770497348097,9.174866038499134,27.006027148482538,critical,11,0
1530158310.7021403,1520,exploration,7,12.348955878396499,,16.15114764251298,25.42302484235284,stable,4,0
1530684833.9267855,3312,exploration,4,9.146437362125345,4.462182521185675,18.54972723042387,28.472521932320863,stable,9,1
1530159192.1584318,1523,exploration,9,11.506077505804953,5.7235737703999785,19.037608022745523,29.873710446367564,unknown,4,1
1529940297.179436,778,exploration,9,13.332174331301191,6.760885706804177,10.228193673217516,,stable,2,0
1530160661.2522504,1528,exploration,8,11.789158900972746,5.9014922040698625,18.81959965596673,30.286791695267173,stable,4,1
1530560254.7709541,2888,supply,10,9.585546538358281,4.17956150680389,22.829356576489044,26.247891148400758,stable,7,1
1530071340.3480697,1224,exploration,2,,,,30.614554383503325,critical,4,0
1530347236.1672335,2163,medical,8,11.080542892696608,5.4147622217505065,6.1544345911391325,27.274396381904666,stable,6,0
1530887275.055011,4001,rescue,2,7.182195383355308,3.3953373556452986,17.035179553889936,27.78852720231622,critical,10,1
1530532341.9883976,2793,medical,2,9.092753756254742,4.532638218006309,18.86837132295897,27.706143246054964,critical,7,1
1530294642.6085217,1984,supply,9,10.423380136769968,5.253955055198569,14.895238684251462,26.597849841168994,stable,5,0
1530192687.4974995,1637,exploration,4,12.25288737433801,6.038104718345108,19.722115247303055,,stable,4,1
1530533811.0822165,2798,medical,4,9.79999279912826,4.761849269597907,17.37351097107755,25.17726146011365,stable,7,1
1530171532.5465093,1565,exploration,6,12.10756871085966,5.9146889564764615,21.697495083864776,26.111747146291354,stable,4,0
1530010226.045209,1016,exploration,10,12.972521198590167,6.420753568866668,15.859166231882943,27.08639963376044,stable,3,0
1531065329.225845,4607,rescue,6,6.393369265779717,,20.35856884094199,25.606125243689128,unknown,12,1
1530006406.4012802,1003,exploration,9,14.147374785990708,6.909769240210231,18.399772235722608,24.98180540170081,unknown,3,0
1529740794.2388477,99,exploration,2,15.49638648830153,,25.29893669970579,29.72858174004781,stable,1,0
1530580822.0844169,2958,medical,9,9.430419347547478,4.672063525330738,19.784683837440866,26.089385829836925,critical,8,1
1530266729.8259652,1889,supply,8,11.451280214788786,5.539527256890961,19.694680315855415,29.219461167182768,stable,5,1
1531128500.260052,4822,medical,3,5.730478301469857,3.0580913695608616,20.519643297502224,29.264220464319894,stable,13,1
1529943529.1858373,789,medical,7,14.089999806513903,7.229371359706501,,28.385503389670586,critical,2,0
1530757407.1614323,3559,exploration,6,7.720005630178383,4.194412932288175,21.5541886394438,26.010501038549744,stable,10,1
1530067226.8853772,1210,exploration,3,12.925295597135332,6.2683356212367904,,29.923810853530572,stable,4,0
1530173001.6403282,1570,exploration,6,10.414846332830916,5.320477908072939,28.19265958439707,,stable,4,0
1530537336.9073815,2810,exploration,3,9.602845631691126,4.7791414681735676,14.26049164819105,,stable,7,1
1530835269.1338267,3824,rescue,9,7.643497197323048,3.71441452338609,20.648114831676104,25.890031057487608,stable,10,1
1530768572.2744548,3597,rescue,10,8.233625122156713,4.08351540868504,34.77830874898768,26.743357783780407,critical,10,1
1530043721.3842769,1130,exploration,6,12.92119389495361,6.321927518291219,18.825365389244695,,stable,3,0
1530050479.2158432,1153,exploration,5,13.656602527581972,6.9360975026571605,13.492035861556811,26.083107595832494,stable,3,1
1530718916.9033806,3428,medical,4,8.25093140701376,,12.273470296858491,29.795416041153295,unknown,9,1
1530278776.3952792,1930,medical,6,11.436794758181605,5.989416660600899,13.316139125607812,28.814430924744897,unknown,5,0
1530856424.084817,3896,rescue,3,6.618243640481907,2.9713460833996206,14.6713840505502,26.908195677971,unknown,10,1
1529905332.7465494,659,exploration,9,14.294217502588603,6.811275261605178,15.511815089891993,31.078962058554122,stable,2,1
1529930307.3414683,744,exploration,6,13.709016541528634,6.9971769323771955,20.874177579133672,27.073827125676594,stable,2,1
1530644286.9373875,3174,supply,7,8.998668606911217,4.339311762136828,17.525681452532535,28.199165172697754,critical,8,0
1530648988.0376074,3190,exploration,8,9.176464247647496,4.237929881130739,18.95028999297168,25.451066655491662,critical,8,1
1530770629.0058012,3604,rescue,3,8.23803116712062,4.238108210906419,27.369953704197023,25.354323943140084,critical,10,0
1529920905.1410282,712,exploration,4,12.695850676517093,,24.033233198944856,28.09355657238692,stable,2,0
1530436557.0714142,2467,medical,9,11.080114236546926,5.623808126217122,16.71433275530352,25.79906157892713,stable,7,0
1530149202.3204641,1489,exploration,10,11.982441427407275,6.02798570572369,19.04808748168723,27.54395138345263,critical,4,1
1530049010.1220243,1148,exploration,5,13.086684734569586,6.500216373987388,,23.449567626513844,stable,3,0
1530744185.3170633,3514,exploration,10,8.292031033359176,4.48264153945662,21.16236048324051,,critical,9,1
1529935302.260452,761,medical,4,14.285523942437562,7.324302564240285,26.298335386592953,28.25866930949136,critical,2,1
1530865826.285257,3928,supply,9,6.859468695905096,3.3738622777319596,21.010835670303813,29.659370423635423,stable,10,1
1529720814.5629125,31,exploration,4,14.68015526274053,7.585159955662271,11.042263252365915,27.97900528644031,stable,1,0
1529843630.8061612,449,exploration,3,13.30948728564828,6.671015952911137,18.97853862716071,,stable,1,0
1531007446.929386,4410,rescue,10,,,,27.790712951104016,stable,11,0
1530893739.0678136,4023,medical,5,7.57391455431061,3.7504873114454735,26.23842666760136,,critical,10,0
1530681601.9203842,3301,medical,6,8.149480849433358,4.2686388114218605,23.9813746124429,24.412212903599748,critical,9,0
1530998338.5477095,4379,supply,9,6.891508226424748,3.16089594325916,19.303640764508607,28.13542998711134,critical,11,1
1529934420.8041608,758,supply,5,14.00472700739993,6.94147827255839,22.68416000614539,28.261875187363454,critical,2,0
1531040060.8121624,4521,supply,9,6.702433098164983,3.406081884548371,16.658290794821717,24.8246473024564,stable,12,1
1530930760.2320464,4149,rescue,7,7.483832627718572,4.168097879007678,22.65518010134611,24.618342655422108,critical,11,1
1529839811.1622324,436,exploration,7,13.500550719255177,6.452351259521942,25.481235690148125,27.14272027655598,critical,1,1
1530015514.7829566,1034,exploration,8,12.970553557339258,6.271956372469188,27.92880983282822,27.302483634736046,stable,3,1
1530803830.5261052,3717,rescue,9,8.389094614999909,4.096422750757484,17.00497544509797,26.21630846371006,critical,10,1
1530790021.0442088,3670,rescue,9,7.857050303028557,3.615649986829377,26.372836269695927,24.026693705907793,stable,10,1
1531069442.6885376,4621,rescue,8,5.871964787172673,2.61720331267931,15.383684281287003,26.876639565710036,unknown,12,1
1530995694.1788359,4370,rescue,4,7.043082981978499,3.3567189136261595,18.488689208505754,26.486161312988322,stable,11,1
1530566131.1462293,2908,rescue,6,10.441268935496502,5.16115314804137,22.006634565506765,31.609729377688673,stable,7,0
1529781341.2282457,237,exploration,2,15.631471247423843,7.8785662540712105,16.470305917090297,28.457749325040773,critical,1,0
1530510893.2186437,2720,rescue,10,10.480943194134603,,21.32318546998529,29.424586567410106,critical,7,1
1530860243.7287457,3909,rescue,2,7.525773310338553,3.632544999935515,12.396623476532666,26.831429023873774,critical,10,1
1529988777.275455,943,rescue,4,13.176512179584305,6.893022421315605,,28.015777128666556,critical,3,0
1529774289.5779157,213,exploration,4,14.136051531498282,7.009985749775886,30.676098054494332,28.676358557728832,stable,1,0
1529981725.625125,919,exploration,6,13.002736638695986,6.221018209367358,18.89548277941981,28.789053663909158,stable,3,0
1530301106.6213243,2006,medical,4,12.24392429504218,6.3819051880294015,,31.814904112014432,critical,5,0
1530048716.3032606,1147,exploration,2,12.869839378063517,,14.150995263043134,28.841139649320475,critical,3,1
1530310508.8217645,2038,medical,4,11.196620572182322,5.648334132798112,22.33263564644668,26.810888453252804,stable,5,1
1530813820.3640728,3751,rescue,9,8.027664118550115,3.749461324275556,22.74349247106236,28.713793703658588,critical,10,1
1530864357.1914382,3923,rescue,7,7.410172993852117,3.763325419332602,16.002985339520727,,critical,10,1
1530762695.89918,3577,rescue,8,7.538074036984644,3.8017799550631795,18.388075660318645,27.967039224682225,critical,10,1
1530401298.819764,2347,supply,6,10.879341095585898,5.642848589484679,24.085752322748153,28.884279940896878,critical,6,1
1530004643.4886978,997,exploration,3,12.801911216775316,6.236948189220567,25.119276388170658,29.03382120392836,stable,3,1
1530585817.0034006,2975,supply,9,9.953211992900439,5.2441486097316385,22.4772375652777,30.34129836262807,critical,8,1
1530659271.6943388,3225,supply,8,9.077486194821278,4.537202500774442,16.454940365070485,27.330857650190516,unknown,8,0
1530624601.080216,3107,medical,4,9.07727082563451,4.529885678190841,30.871970338763504,25.369871883509596,stable,8,1
1530654570.5941188,3209,medical,4,9.573399323910742,5.029152279665839,25.861951152971354,29.342216221965128,stable,8,1
1529853914.4628925,484,exploration,9,15.14099614590662,7.6008162730495235,20.36138932995922,29.056414467699156,critical,1,0
1530058999.959992,1182,exploration,8,13.484103148098592,6.978059393319654,22.04607710668649,25.377612429077903,stable,4,0
1530855836.4472895,3894,rescue,3,7.4601992536272395,4.068212178258469,16.22220310518113,25.97419925798094,unknown,10,1
1531154356.3112624,4910,supply,6,6.0025158526063604,2.7626785971032337,13.962556819796491,26.56753920180996,critical,13,1
1529781047.409482,236,supply,2,15.327420213462554,7.443406789395272,22.051798256717877,31.52600254238581,stable,1,1
1530932523.144629,4155,rescue,7,6.424984182559859,2.795720570770738,25.007505219110264,25.821778777567392,unknown,11,1
1530229121.0242047,1761,supply,6,12.43613470850666,6.02654441776391,19.12205662125165,27.03313975486835,stable,4,1
1530602858.4916983,3033,medical,10,10.080545469332925,4.646569043234443,33.039245558425016,25.13767649798148,stable,8,1
1529952637.5675135,820,rescue,6,14.15857577047763,6.959207422890209,21.94172365944964,,stable,2,0
1530323730.6661332,2083,supply,7,12.228716401653985,6.028402326199465,,27.636508843903947,stable,6,0
1530416871.214243,2400,rescue,2,10.81080544347201,5.355795069272388,16.11857694979402,27.391721358225972,unknown,7,1
1530386607.8815763,2297,medical,8,10.62248330988961,5.560978001712469,16.76638286080042,25.675746464640238,stable,6,1
1530968662.8525705,4278,medical,10,6.548192498728042,3.4500783137281483,25.64199504391447,28.545843923857316,critical,11,1
1530260559.6319263,1868,exploration,2,10.570626943987675,5.013304402691599,,25.917157327420178,stable,5,0
1529932070.2540507,750,exploration,6,14.070631228274312,,22.761730069129822,25.892617796966604,critical,2,0
1531056514.6629326,4577,rescue,8,6.010819037704064,2.6442708819513627,19.181087354461226,,critical,12,1
1529979668.8937788,912,exploration,5,,,,28.47055140674466,stable,3,1
1530714215.8031607,3412,supply,8,8.81571259473204,,22.648234341631177,27.416397260027527,critical,9,1
1530144207.4014802,1472,supply,3,12.144472131742873,6.060546825637905,15.102595178913836,24.27862821008374,stable,4,0
1531077375.795159,4648,medical,5,5.69111226092579,3.2079765657157857,15.82134425578126,26.56334404901125,critical,12,1
1529894755.2710543,623,exploration,10,,,,27.501657220977695,stable,2,0
1529876244.688938,560,rescue,2,14.6137072472628,7.534807185104464,12.548973078543902,28.38532880919561,stable,1,0
1530911955.8311663,4085,rescue,6,7.071191762936926,3.6502385218996207,21.60188568851654,24.242035184531826,unknown,10,0
1531036534.9869974,4509,supply,5,6.480560423117301,3.4473985721840474,13.251175089392783,29.058533260143147,stable,12,1
1530597863.5727146,3016,supply,9,9.651496869851297,4.301013544212815,17.216992227680876,27.09615825328321,stable,8,1
1530122758.6317263,1399,exploration,9,13.02539282182656,6.49247315300955,14.556189318070096,23.564872387279618,stable,4,1
1530897852.5305061,4037,rescue,5,7.927217965318009,3.9995246461616687,26.077643388282112,27.4056587262675,critical,10,0
1530838794.9589918,3836,rescue,10,6.294482953840458,3.2063269013993345,25.30865286805448,24.92563595158659,critical,10,1
1531008622.2044408,4414,supply,5,6.388534148343063,2.927184358300911,15.510282834012973,,critical,12,0
1531066210.6821365,4610,rescue,6,6.8662022164026215,3.5342630131511896,22.462082854186736,,stable,12,1
1530049891.5783157,1151,exploration,10,,,,27.397969556809144,critical,3,0
1530170651.090218,1562,exploration,2,12.145846542105069,6.246684804304133,26.557957397597836,28.612138731020114,stable,4,1
1530918126.0252051,4106,rescue,4,8.031948532789837,3.9956318534782684,13.570548985514545,,critical,10,1
1530846140.4280856,3861,rescue,2,,,,33.00753997678762,critical,10,0
1529796032.1664333,287,exploration,3,14.206937559481418,6.853787454051103,2.468547149611446,,stable,1,0
1530246456.3312662,1820,rescue,9,11.347777665735844,5.642912057993543,16.95354980211419,,stable,5,1
1530576120.984197,2942,rescue,7,9.59790113772729,4.765385778135166,24.08671437390402,29.74983904726445,stable,8,0
1530258502.9005802,1861,exploration,10,11.472681117655187,,21.154079913157197,28.429537009843536,stable,5,1
1530550264.9329865,2854,medical,7,8.922871359233426,4.462603255039879,18.64176393204785,27.750368172692404,critical,7,0
1530948095.5391078,4208,rescue,8,5.758780856751652,2.8902821439868074,17.41185968402698,,critical,11,0
1529912972.034407,685,exploration,10,14.119211562095046,7.155080197636957,18.88222163246327,,critical,2,0
1530071046.529306,1223,exploration,10,12.288133764452956,5.838359286754136,,28.41019941340057,critical,4,0
1530254389.4378877,1847,rescue,7,12.010578771904976,5.730814926843364,27.62968871381139,27.03985860514925,stable,5,1
1530807062.5325065,3728,medical,4,8.148619832102678,4.372703352003275,27.6053930001703,25.255489241135795,stable,10,1
1530036375.915183,1105,exploration,3,13.517752496565397,6.639581777966157,17.35267357655393,27.049666886705772,stable,3,1
1530664560.4320865,3243,medical,9,8.576583196747672,4.291918609859769,17.384904896658092,25.87956775137927,unknown,9,0
